NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
55,환경부,(주)동양환경,대전광역시,2018,업체,폐기물,"213,834",tCO₂eq,791.18,tCO2eq/억원,227,TJ,0.84,TJ/억원,(재)한국품질재단,"27,027,310,000"
56,농림축산식품부,(주)동원F&B,서울특별시,2018,업체,식료품 제조업,"70,557",tCO₂eq,4.32,tCO2eq/억원,"1,521",TJ,0.09,TJ/억원,(주)한국경영인증원,"1,632,631,810,000"
57,산업통상자원부,(주)동진쎄미켐,경기도,2018,사업장,석유화학,"19,266",tCO₂eq,-,-,360,TJ,-,-,한국가스안전공사,-
58,산업통상자원부,(주)두산,서울특별시,2018,업체,반도체.디스플레이.전기전자,"88,239",tCO₂eq,4.21,tCO2eq/억원,"1,727",TJ,0.08,TJ/억원,(재)한국품질재단,"2,096,642,934,000"
59,산업통상자원부,(주)디알 액시온 원산공장,울산광역시,2018,사업장,비철금속,"17,796",tCO₂eq,-,-,359,TJ,-,-,(재)한국품질재단,-
60,산업통상자원부,(주)디에이피,경기도,2018,사업장,전기전자,"41,534",tCO₂eq,-,-,849,TJ,-,-,한국산업기술시험원,-
61,산업통상자원부,(주)디케이씨,경상북도,2018,사업장,철강,"17,889",tCO₂eq,-,-,357,TJ,-,-,한국표준협회,-
62,산업통상자원부,(주)로옴코리아,대전광역시,2018,사업장,반도체.디스플레이.전기전자,"18,326",tCO₂eq,-,-,377,TJ,-,-,㈜한국품질보증원,-
63,산업통상자원부,(주)만도,경기도,2018,업체,자동차,"110,202",tCO₂eq,3.55,tCO2eq/억원,"2,256",TJ,0.07,TJ/억원,(주)비에스아이그룹코리아,"3,108,352,389,000"
64,산업통상자원부,(주)모나리자,전북,2018,사업장,제지,"39,533",tCO₂eq,-,-,729,TJ,-,-,(주)한국경영인증원,-
65,국토교통부,(주)무주덕유산리조트,전라북도,2018,사업장,건물,"20,442",tCO₂eq,-,-,360,TJ,-,-,(주)한국경영인증원,-
66,산업통상자원부,(주)미래엔인천에너지,인천광역시,2018,업체,집단에너지,"23,431",tCO₂eq,56.38,tCO2eq/억원,463,TJ,1.11,TJ/억원,(재)한국품질재단,"41,561,118,000"
67,산업통상자원부,(주)미래페이퍼,전라북도,2018,사업장,제지,"60,124",tCO₂eq,-,-,764,TJ,-,-,한국표준협회,-
68,산업통상자원부,(주)방림,서울특별시,2018,사업장,섬유,"21,315",tCO₂eq,-,-,394,TJ,-,-,한국표준협회,-
69,산업통상자원부,(주)백광소재,서울특별시,2018,업체,시멘트,"591,629",tCO₂eq,357.99,tCO2eq/억원,"2,472",TJ,1.5,TJ/억원,이큐에이㈜,"165,264,530,601"
70,산업통상자원부,(주)벽산,서울특별시,2018,사업장,유리,"76,375",tCO₂eq,-,-,"1,398",TJ,-,-,한국표준협회,-
71,국토교통부,(주)부산롯데호텔,부산광역시,2018,사업장,건물,"14,174",tCO₂eq,-,-,288,TJ,-,-,(주)한국경영인증원,-
72,산업통상자원부,(주)브이샘 인천공장,인천광역시,2018,사업장,시멘트,"14,646",tCO₂eq,-,-,294,TJ,-,-,한국표준협회,-
73,산업통상자원부,(주)비엠금속,경상남도,2018,사업장,철강,"19,681",tCO₂eq,-,-,360,TJ,-,-,이큐에이㈜,-
74,농림축산식품부,(주)빙그레,경기도,2018,업체,식료품 제조업,"56,972",tCO₂eq,6.8,tCO2eq/억원,"1,129",TJ,0.13,TJ/억원,(주)한국경영인증원,"838,159,210,000"
75,산업통상자원부,(주)삼동 문경공장,충청북도,2018,사업장,전기전자,"40,649",tCO₂eq,-,-,830,TJ,-,-,한국표준협회,-
76,산업통상자원부,(주)삼원강재,경상북도,2018,사업장,자동차,"30,969",tCO₂eq,-,-,622,TJ,-,-,(재)한국품질재단,-
77,산업통상자원부,(주)삼천리,서울특별시,2018,사업장,집단에너지,"46,054",tCO₂eq,-,-,693,TJ,-,-,한국가스안전공사,-
78,산업통상자원부,(주)삼표산업,서울특별시,2018,업체,시멘트,"141,234",tCO₂eq,18.71,tCO2eq/억원,"2,365",TJ,0.31,TJ/억원,(재)한국품질재단,"755,002,726,000"
79,산업통상자원부,(주)삼한씨원,경상북도,2018,사업장,유리 · 요업,"14,619",tCO₂eq,-,-,277,TJ,-,-,한국생산성본부인증원(주),-
80,산업통상자원부,(주)삼현,충청북도,2018,사업장,요업,"27,509",tCO₂eq,-,-,501,TJ,-,-,한국표준협회,-
81,국토교통부,(주)삼화고속,인천광역시,2018,사업장,교통(여객),"16,572",tCO₂eq,-,-,235,TJ,-,-,(주)한국경영인증원,-
82,산업통상자원부,(주)상공에너지,전라북도,2018,사업장,산업단지,"91,686",tCO₂eq,-,-,"1,392",TJ,-,-,이큐에이㈜,-
83,농림축산식품부,(주)샤니 대구공장,대구광역시,2018,사업장,식료품 제조업,"15,792",tCO₂eq,-,-,318,TJ,-,-,(주)비에스아이그룹코리아,-
84,농림축산식품부,(주)샤니 성남공장,경기도,2018,사업장,식료품 제조업,"19,485",tCO₂eq,-,-,393,TJ,-,-,(주)비에스아이그룹코리아,-
85,환경부,(주)서광하이테크,충청남도,2018,사업장,지정외 폐기물처리업,"58,426",tCO₂eq,-,-,173,TJ,-,-,(재)한국품질재단,-
86,국토교통부,(주)서울승합,-,2018,사업장,교통(여객),"13,736",tCO₂eq,-,-,258,TJ,-,-,산림조합중앙회,-
87,산업통상자원부,(주)서원,경기도,2018,사업장,비철금속,"16,231",tCO₂eq,-,-,330,TJ,-,-,한국가스안전공사,-
88,산업통상자원부,(주)서진캠 아산공장,충청남도,2018,사업장,자동차,"15,358",tCO₂eq,-,-,316,TJ,-,-,(주)한국경영인증원,-
89,산업통상자원부,(주)서진캠 평택공장,경기도,2018,사업장,자동차,"17,008",tCO₂eq,-,-,349,TJ,-,-,㈜한국품질보증원,-
90,산업통상자원부,(주)서흥,충청북도,2018,사업장,석유화학,"33,816",tCO₂eq,-,-,689,TJ,-,-,한국표준협회,-
91,산업통상자원부,(주)선일다이파스,충청북도,2018,사업장,기계,"18,329",tCO₂eq,-,-,373,TJ,-,-,(주)한국경영인증원,-
92,국토교통부,(주)선진운수,서울특별시,2018,사업장,교통(여객),"27,881",tCO₂eq,-,-,521,TJ,-,-,(재)한국품질재단,-
93,산업통상자원부,(주)성광벤드,부산광역시,2018,사업장,철강,"12,781",tCO₂eq,-,-,246,TJ,-,-,한국표준협회,-
94,산업통상자원부,(주)성신미네필드,강원도,2018,사업장,시멘트,"16,890",tCO₂eq,-,-,327,TJ,-,-,한국표준협회,-
95,산업통상자원부,(주)성호금속 경주2공장,경상북도,2018,사업장,비철금속,"28,315",tCO₂eq,-,-,505,TJ,-,-,이큐에이㈜,-
96,산업통상자원부,(주)성호금속 영천공장,경상북도,2018,사업장,철강,"19,676",tCO₂eq,-,-,357,TJ,-,-,이큐에이㈜,-
97,산업통상자원부,(주)성호기업,경상북도,2018,사업장,철강,"15,285",tCO₂eq,-,-,301,TJ,-,-,이큐에이㈜,-
98,산업통상자원부,(주)세아베스틸,서울특별시,2018,업체,철강,"1,421,461",tCO₂eq,69.6,tCO2eq/억원,"22,316",TJ,1.09,TJ/억원,한국표준협회,"2,042,371,454,000"
99,산업통상자원부,(주)세아씨엠,전라북도,2018,사업장,철강,"66,216",tCO₂eq,-,-,"1,338",TJ,-,-,한국표준협회,-
100,국토교통부,(주)세아엘앤에스,경상북도,2018,사업장,교통(화물),"18,520",tCO₂eq,-,-,270,TJ,-,-,한국표준협회,-
101,산업통상자원부,(주)세아제강,서울특별시,2018,사업장,산업,"63,315",tCO₂eq,-,-,"1,282",TJ,-,-,한국표준협회,-
102,산업통상자원부,(주)세아특수강,경상북도,2018,사업장,철강,"26,499",tCO₂eq,-,-,525,TJ,-,-,한국표준협회,-
103,농림축산식품부,(주)세우,경기도,2018,사업장,식료품 제조업,"16,063",tCO₂eq,-,-,322,TJ,-,-,(재)한국품질재단,-
104,해양수산부,(주)세주,부산광역시,2018,사업장,교통(해운),"31,225",tCO₂eq,-,-,425,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
105,산업통상자원부,(주)스타플렉스,충청북도,2018,사업장,석유화학,"13,660",tCO₂eq,-,-,277,TJ,-,-,이큐에이㈜,-
106,산업통상자원부,(주)신동,강원도,2018,사업장,시멘트,"86,459",tCO₂eq,-,-,288,TJ,-,-,한국표준협회,-
107,산업통상자원부,(주)신성이엔지,충청북도,2018,사업장,반도체,"13,167",tCO₂eq,-,-,250,TJ,-,-,로이드인증원㈜,-
108,국토교통부,(주)신세계,서울특별시,2018,업체,건물,"158,462",tCO₂eq,9.11,tCO2eq/억원,"3,236",TJ,0.19,TJ/억원,㈜한국품질보증원,"1,739,326,807,000"
109,산업통상자원부,(주)신안주철,충청북도,2018,사업장,철강,"22,483",tCO₂eq,-,-,400,TJ,-,-,한국표준협회,-
110,산업통상자원부,(주)신우금속,경상북도,2018,사업장,철강,"16,955",tCO₂eq,-,-,289,TJ,-,-,(재)한국품질재단,-
111,산업통상자원부,(주)신한방,전라북도,2018,사업장,섬유,"12,868",tCO₂eq,-,-,264,TJ,-,-,이큐에이㈜,-
112,국토교통부,(주)신한은행,서울특별시,2018,업체,건물,"79,880",tCO₂eq,0.47,tCO2eq/억원,"1,244",TJ,0.01,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"16,997,766,000,000"
113,산업통상자원부,(주)쌍용씨앤비,세종특별자치시,2018,사업장,제지,"65,901",tCO₂eq,-,-,"1,146",TJ,-,-,(주)한국경영인증원,-
114,산업통상자원부,(주)씨텍,충청남도,2018,업체,산업단지,"420,541",tCO₂eq,79.4,tCO2eq/억원,"5,662",TJ,1.07,TJ/억원,㈜한국품질보증원,"529,680,354,331"
115,국토교통부,(주)아라리오,충청남도,2018,사업장,건물,"14,828",tCO₂eq,-,-,302,TJ,-,-,(주)한국경영인증원,-
116,산업통상자원부,(주)아진피앤피,대구광역시,2018,사업장,제지,"112,744",tCO₂eq,-,-,"1,700",TJ,-,-,한국산업기술시험원,-
117,산업통상자원부,(주)에스아이플렉스,경기도,2018,사업장,반도체.디스플레이.전기전자,"14,840",tCO₂eq,-,-,302,TJ,-,-,(주)한국경영인증원,-
118,국토교통부,(주)에스앤아이코퍼레이션,경기도,2018,사업장,건물,"18,576",tCO₂eq,-,-,374,TJ,-,-,(재)한국품질재단,-
119,산업통상자원부,(주)에스에이치에너지화학,전라북도,2018,사업장,석유화학,"14,695",tCO₂eq,-,-,253,TJ,-,-,㈜한국품질보증원,-
120,산업통상자원부,(주)에스제이금속,전라남도,2018,사업장,철강,"19,334",tCO₂eq,-,-,334,TJ,-,-,(재)한국품질재단,-
121,산업통상자원부,(주)에스티씨,경기도,2018,사업장,반도체.디스플레이.전기전자,"16,668",tCO₂eq,-,-,342,TJ,-,-,(재)한국품질재단,-
122,산업통상자원부,(주)에스파워,경기도,2018,업체,발전 · 에너지,"1,656,014",tCO₂eq,300.34,tCO2eq/억원,"32,451",TJ,5.89,TJ/억원,(재)한국품질재단,"551,378,365,000"
123,산업통상자원부,(주)에이에스에이 김제공장,전라북도,2018,사업장,자동차,"16,868",tCO₂eq,-,-,323,TJ,-,-,지속가능인증원주식회사,-
124,산업통상자원부,(주)에이에스에이 전주공장,전북,2018,사업장,자동차,"32,152",tCO₂eq,-,-,610,TJ,-,-,지속가능인증원주식회사,-
125,산업통상자원부,(주)에코프로비엠,충청북도,2018,사업장,반도체.디스플레이.전기전자,"26,644",tCO₂eq,-,-,543,TJ,-,-,(재)한국품질재단,-
126,환경부,(주)엔아이티,전라북도,2018,업체,폐기물,"147,694",tCO₂eq,466.53,tCO2eq/억원,403,TJ,1.27,TJ/억원,㈜한국품질보증원,"31,657,891,000"
127,산업통상자원부,(주)엔이티,충청북도,2018,사업장,발전에너지,"56,617",tCO₂eq,-,-,657,TJ,-,-,한국표준협회,-
128,산업통상자원부,(주)엘지생활건강 울산공장,울산광역시,2018,사업장,석유화학,"23,281",tCO₂eq,-,-,464,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
129,산업통상자원부,(주)엘지씨엔에스,서울특별시,2018,사업장,통신,"23,732",tCO₂eq,-,-,523,TJ,-,-,대일이엔씨기술(주),-
130,산업통상자원부,(주)엘지하우시스,서울특별시,2018,업체,석유화학,"163,889",tCO₂eq,5.82,tCO2eq/억원,"3,002",TJ,0.11,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"2,817,733,000,000"
131,산업통상자원부,(주)영신물산,경기도,2018,사업장,섬유,"27,752",tCO₂eq,-,-,192,TJ,-,-,한국표준협회,-
132,농림축산식품부,(주)오뚜기 대풍공장,충청북도,2018,사업장,음식료품,"45,244",tCO₂eq,-,-,910,TJ,-,-,한국생산성본부인증원(주),-
133,농림축산식품부,(주)오리온,서울특별시,2018,사업장,음식료품,"71,568",tCO₂eq,-,-,"1,405",TJ,-,-,한국표준협회,-
134,산업통상자원부,(주)오미아코리아,서울특별시,2018,사업장,석유화학,"76,459",tCO₂eq,-,-,"1,552",TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
135,산업통상자원부,(주)오영,경기도,2018,사업장,석유화학,"19,170",tCO₂eq,-,-,408,TJ,-,-,(재)한국품질재단,-
136,산업통상자원부,(주)온셀텍,충청남도,2018,사업장,산업,"30,497",tCO₂eq,-,-,625,TJ,-,-,한국표준협회,-
137,농림축산식품부,(주)올품,경상북도,2018,사업장,식료품 제조업,"24,544",tCO₂eq,-,-,430,TJ,-,-,한국표준협회,-
138,산업통상자원부,(주)우룡,강원도,2018,업체,시멘트,"165,922",tCO₂eq,360.4,tCO2eq/억원,688,TJ,1.49,TJ/억원,(주)한국경영인증원,"46,037,827,000"
139,국토교통부,(주)우리은행,서울특별시,2018,업체,건물,"85,424",tCO₂eq,0.49,tCO2eq/억원,"1,308",TJ,0.01,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"17,610,168,000,000"
140,산업통상자원부,(주)우신금속,울산광역시,2018,사업장,비철금속,"19,138",tCO₂eq,-,-,296,TJ,-,-,(재)한국품질재단,-
141,산업통상자원부,(주)유니온,서울,2018,업체,시멘트,"165,467",tCO₂eq,171.42,tCO2eq/억원,"1,355",TJ,1.4,TJ/억원,한국표준협회,"96,527,103,000"
142,국토교통부,(주)유성티엔에스,서울특별시,2018,사업장,교통(화물),"41,624",tCO₂eq,-,-,606,TJ,-,-,(주)한국경영인증원,-
143,산업통상자원부,(주)유한화학,경기도,2018,사업장,석유화학,"17,666",tCO₂eq,-,-,351,TJ,-,-,(주)한국경영인증원,-
144,산업통상자원부,(주)이녹스첨단소재,충청남도,2018,사업장,반도체.디스플레이.전기전자,"20,464",tCO₂eq,-,-,415,TJ,-,-,(재)한국품질재단,-
145,국토교통부,(주)이마트,서울특별시,2018,업체,건물,"506,763",tCO₂eq,3.85,tCO2eq/억원,"10,343",TJ,0.08,TJ/억원,한국표준협회,"13,148,336,659,000"
146,산업통상자원부,(주)이수페타시스,대구광역시,2018,사업장,전기전자,"54,588",tCO₂eq,-,-,763,TJ,-,-,이큐에이㈜,-
147,산업통상자원부,(주)이수화학,서울특별시,2018,업체,석유화학,"269,506",tCO₂eq,22.17,tCO2eq/억원,"4,881",TJ,0.4,TJ/억원,한국표준협회,"1,215,893,736,000"
148,국토교통부,(주)이스타항공,서울특별시,2018,사업장,항공,"143,220",tCO₂eq,-,-,"2,049",TJ,-,-,(재)한국품질재단,-
149,환경부,(주)이알지서비스,인천광역시,2018,사업장,지정외 폐기물처리업,"97,871",tCO₂eq,-,-,194,TJ,-,-,이큐에이㈜,-
150,환경부,(주)이에스지세종,세종특별자치시,2018,사업장,지정외 폐기물처리업,"74,408",tCO₂eq,-,-,461,TJ,-,-,한국표준협회,-
151,산업통상자원부,(주)인터플렉스,경기도,2018,사업장,전기전자,"51,755",tCO₂eq,-,-,"1,046",TJ,-,-,한국표준협회,-
152,산업통상자원부,(주)일진글로벌,서울특별시,2018,사업장,자동차,"40,103",tCO₂eq,-,-,825,TJ,-,-,한국표준협회,-
153,산업통상자원부,(주)일진베어링 2공장,경상북도,2018,사업장,자동차,"14,312",tCO₂eq,-,-,294,TJ,-,-,한국표준협회,-
154,국토교통부,(주)전북고속,전라북도,2018,사업장,교통(여객),"30,934",tCO₂eq,-,-,437,TJ,-,-,(주)한국경영인증원,-
155,산업통상자원부,(주)전주페이퍼,전라북도,2018,업체,제지,"563,617",tCO₂eq,-,-,"15,258",TJ,-,-,한국표준협회,-
156,농림축산식품부,(주)정·식품,충청북도,2018,사업장,음료제조업,"21,120",tCO₂eq,-,-,420,TJ,-,-,한국표준협회,-
157,해양수산부,(주)제양항공해운,제주특별자치도,2018,사업장,교통(해운),"48,348",tCO₂eq,-,-,663,TJ,-,-,한국표준협회,-
158,산업통상자원부,(주)제이앤티씨,경기도,2018,사업장,반도체.디스플레이.전기전자,"12,173",tCO₂eq,-,-,248,TJ,-,-,한국표준협회,-
159,해양수산부,(주)제이에이치페리,경상북도,2018,사업장,교통(해운),"4,237",tCO₂eq,-,-,61,TJ,-,-,한국표준협회,-
160,산업통상자원부,(주)제이엠씨,울산광역시,2018,사업장,석유화학,"36,425",tCO₂eq,-,-,839,TJ,-,-,이큐에이㈜,-
161,산업통상자원부,(주)젤텍,부산광역시,2018,사업장,석유화학,"13,303",tCO₂eq,-,-,451,TJ,-,-,한국표준협회,-
162,산업통상자원부,(주)존슨콘트롤즈델코배터리 제1공장,경상북도,2018,사업장,반도체.디스플레이.전기전자,"23,313",tCO₂eq,-,-,474,TJ,-,-,(주)한국경영인증원,-
163,산업통상자원부,(주)존슨콘트롤즈델코배터리 제2공장,경상북도,2018,사업장,반도체.디스플레이.전기전자,"22,971",tCO₂eq,-,-,472,TJ,-,-,(주)한국경영인증원,-
164,산업통상자원부,(주)종근당 천안공장,충청남도,2018,사업장,석유화학,"15,262",tCO₂eq,-,-,415,TJ,-,-,한국생산성본부인증원(주),-
165,산업통상자원부,(주)종근당바이오,서울특별시,2018,사업장,석유화학,"87,328",tCO₂eq,-,-,"1,613",TJ,-,-,이큐에이㈜,-
166,국토교통부,(주)중앙고속,경기도,2018,업체,교통(여객),"62,335",tCO₂eq,54.64,tCO2eq/억원,878,TJ,0.77,TJ/억원,(주)한국경영인증원,"114,091,432,000"
167,산업통상자원부,(주)지에스동해전력,강원도,2018,업체,발전에너지,"7,424,035",tCO₂eq,942.82,tCO2eq/억원,"83,701",TJ,10.63,TJ/억원,대일이엔씨기술(주),"787,425,105,739"
168,산업통상자원부,(주)지엠씨,충청북도,2018,사업장,광업,"15,993",tCO₂eq,-,-,325,TJ,-,-,이큐에이㈜,-
