NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
23,산업통상자원부,(주)넥센,경상남도,2017,사업장,석유화학,"21,434",tCO₂eq,-,-,385,TJ,-,-,한국표준협회,-
24,국토교통부,(주)농협물류,서울특별시,2017,사업장,교통,"29,955",tCO₂eq,-,-,424,TJ,-,-,티유브이슈드코리아㈜,-
25,농림축산식품부,(주)농협사료,서울특별시,2017,업체,음식료품 · 제조업,"80,251",tCO₂eq,6.92,tCO2eq/억원,"1,579",TJ,0.14,TJ/억원,(재)한국품질재단,"1,159,461,915,100"
26,산업통상자원부,(주)단석산업,전라북도,2017,사업장,조선,"51,606",tCO₂eq,-,-,782,TJ,-,-,한국표준협회,-
27,산업통상자원부,(주)대농 청원공장,충청북도,2017,사업장,석유화학,"17,696",tCO₂eq,-,-,364,TJ,-,-,지속가능인증원주식회사,-
28,산업통상자원부,(주)대림제지,경기도,2017,사업장,제지,"82,982",tCO₂eq,-,-,"1,170",TJ,-,-,이큐에이㈜,-
29,국토교통부,(주)대명레저산업,강원도,2017,사업장,건물,"49,373",tCO₂eq,-,-,991,TJ,-,-,한국표준협회,-
30,산업통상자원부,(주)대승프론티어,충청남도,2017,사업장,유리 · 요업,"21,894",tCO₂eq,-,-,408,TJ,-,-,한국표준협회,-
31,국토교통부,(주)대우건설,서울특별시,2017,업체,건물,"70,501",tCO₂eq,0.62,tCO2eq/억원,"1,408",TJ,0.01,TJ/억원,한국표준협회,"11,332,055,896,000"
32,산업통상자원부,(주)대우전자,광주광역시,2017,사업장,반도체.디스플레이.전기전자,"11,688",tCO₂eq,-,-,235,TJ,-,-,이큐에이㈜,-
33,산업통상자원부,(주)대욱케스트,경상북도,2017,사업장,광업,"22,074",tCO₂eq,-,-,406,TJ,-,-,이큐에이㈜,-
34,국토교통부,(주)대원고속,경기도,2017,업체,교통,"159,420",tCO₂eq,63.59,tCO2eq/억원,"2,447",TJ,0.98,TJ/억원,산림조합중앙회,"250,704,777,253"
35,국토교통부,(주)대원여객,서울특별시,2017,사업장,교통,"21,457",tCO₂eq,-,-,405,TJ,-,-,산림조합중앙회,-
36,국토교통부,(주)대원운수,경기도,2017,사업장,교통,"36,683",tCO₂eq,-,-,620,TJ,-,-,산림조합중앙회,-
37,산업통상자원부,(주)대유코아 춘추광업소,서울특별시,2017,사업장,유리 · 요업,"43,102",tCO₂eq,-,-,92,TJ,-,-,한국생산성본부인증원(주),-
38,해양수산부,(주)대저해운,경상북도,2017,사업장,교통,"17,997",tCO₂eq,-,-,257,TJ,-,-,한국표준협회,-
39,산업통상자원부,(주)대호피앤씨 포항공장,경상남도,2017,사업장,광업,"24,314",tCO₂eq,-,-,479,TJ,-,-,한국표준협회,-
40,산업통상자원부,(주)대화제지,경기도,2017,사업장,제지,"26,227",tCO₂eq,-,-,526,TJ,-,-,㈜한국품질보증원,-
41,산업통상자원부,(주)델코,경상북도,2017,사업장,반도체.디스플레이.전기전자,"24,406",tCO₂eq,-,-,497,TJ,-,-,(주)한국경영인증원,-
42,산업통상자원부,(주)동남 서산공장,충청남도,2017,사업장,조선,"16,831",tCO₂eq,-,-,246,TJ,-,-,한국표준협회,-
43,산업통상자원부,(주)동남 울산공장,울산광역시,2017,사업장,조선,"20,964",tCO₂eq,-,-,303,TJ,-,-,한국표준협회,-
44,국토교통부,(주)동방,서울특별시,2017,업체,교통,"42,183",tCO₂eq,10.19,tCO2eq/억원,606,TJ,0.15,TJ/억원,대일이엔씨기술(주),"413,905,870,000"
45,국토교통부,(주)동부익스프레스,서울특별시,2017,업체,교통,"51,261",tCO₂eq,10.07,tCO2eq/억원,755,TJ,0.15,TJ/억원,한국표준협회,"508,875,454,848"
46,산업통상자원부,(주)동서기공 당진지점,경기도,2017,사업장,반도체.디스플레이.전기전자,"23,405",tCO₂eq,-,-,478,TJ,-,-,한국표준협회,-
47,산업통상자원부,(주)동서기공 시흥,경기도,2017,사업장,조선,"17,269",tCO₂eq,-,-,347,TJ,-,-,한국표준협회,-
48,산업통상자원부,(주)동신포리마,충청남도,2017,사업장,석유화학,"26,858",tCO₂eq,-,-,540,TJ,-,-,(주)한국경영인증원,-
49,국토교통부,(주)동양고속,경기도,2017,업체,교통,"68,186",tCO₂eq,48.09,tCO2eq/억원,972,TJ,0.69,TJ/억원,(주)한국경영인증원,"141,801,103,000"
50,산업통상자원부,(주)동양이앤씨,경상북도,2017,사업장,반도체.디스플레이.전기전자,"12,228",tCO₂eq,-,-,240,TJ,-,-,(주)비에스아이그룹코리아,-
51,환경부,(주)동양환경,대전광역시,2017,사업장,발전 · 에너지,"179,440",tCO₂eq,-,-,147,TJ,-,-,한국표준협회,"25,708,917,000"
52,농림축산식품부,(주)동원F&B,서울특별시,2017,업체,음식료품 · 제조업,"65,771",tCO₂eq,4.19,tCO2eq/억원,"1,414",TJ,0.09,TJ/억원,(주)한국경영인증원,"1,569,204,857,000"
53,산업통상자원부,(주)동진쎄미켐,경기도,2017,사업장,석유화학,"19,654",tCO₂eq,-,-,367,TJ,-,-,한국산업기술시험원,-
54,산업통상자원부,(주)두산,서울특별시,2017,사업장,반도체.디스플레이.전기전자,"86,144",tCO₂eq,-,-,"1,649",TJ,-,-,(재)한국품질재단,-
55,산업통상자원부,(주)디스플레이테크,충청남도,2017,사업장,반도체.디스플레이.전기전자,"28,669",tCO₂eq,-,-,586,TJ,-,-,한국표준협회,-
56,산업통상자원부,(주)디알 액시온 원산공장,울산광역시,2017,사업장,조선,"15,033",tCO₂eq,-,-,304,TJ,-,-,(재)한국품질재단,-
57,산업통상자원부,(주)디에이피,경기도,2017,사업장,반도체.디스플레이.전기전자,"41,709",tCO₂eq,-,-,852,TJ,-,-,한국산업기술시험원,-
58,산업통상자원부,(주)로옴코리아,대전광역시,2017,사업장,반도체.디스플레이.전기전자,"18,636",tCO₂eq,-,-,383,TJ,-,-,㈜한국품질보증원,-
59,산업통상자원부,(주)린데코리아,경상북도,2017,업체,석유화학,"461,403",tCO₂eq,105.1,tCO2eq/억원,"9,029",TJ,2.06,TJ/억원,한국가스안전공사,"439,005,019,516"
60,산업통상자원부,(주)만도,경기도,2017,업체,반도체.디스플레이.전기전자,"112,303",tCO₂eq,3.63,tCO2eq/억원,"2,294",TJ,0.07,TJ/억원,(주)비에스아이그룹코리아,"3,095,560,472,000"
61,산업통상자원부,(주)모나리자,전북,2017,사업장,제지,"39,428",tCO₂eq,-,-,761,TJ,-,-,(주)한국경영인증원,-
62,국토교통부,(주)무주덕유산리조트,전라북도,2017,사업장,건물,"23,687",tCO₂eq,-,-,417,TJ,-,-,(주)한국경영인증원,-
63,산업통상자원부,(주)미래엔인천에너지,인천광역시,2017,사업장,발전 · 에너지,"6,940",tCO₂eq,-,-,137,TJ,-,-,(재)한국품질재단,"39,003,625,000"
64,산업통상자원부,(주)미래페이퍼,전라북도,2017,사업장,제지,"64,878",tCO₂eq,-,-,738,TJ,-,-,한국표준협회,-
65,산업통상자원부,(주)방림,서울특별시,2017,사업장,석유화학,"23,545",tCO₂eq,-,-,422,TJ,-,-,한국표준협회,-
66,산업통상자원부,(주)백광소재,서울특별시,2017,업체,유리 · 요업,"537,928",tCO₂eq,329.13,tCO2eq/억원,"2,308",TJ,1.41,TJ/억원,이큐에이㈜,"163,437,678,000"
67,산업통상자원부,(주)벽산,서울특별시,2017,사업장,유리 · 요업,"74,991",tCO₂eq,-,-,"1,371",TJ,-,-,한국표준협회,-
68,국토교통부,(주)부산롯데호텔,부산광역시,2017,사업장,건물,"15,231",tCO₂eq,-,-,309,TJ,-,-,이큐에이㈜,-
69,산업통상자원부,(주)비엠금속,경상남도,2017,사업장,광업,"23,053",tCO₂eq,-,-,420,TJ,-,-,이큐에이㈜,-
70,농림축산식품부,(주)빙그레,경기도,2017,업체,음식료품 · 제조업,"57,264",tCO₂eq,7.17,tCO2eq/억원,"1,130",TJ,0.14,TJ/억원,(주)한국경영인증원,"798,578,906,000"
71,산업통상자원부,(주)삼동,충북,2017,사업장,반도체.디스플레이.전기전자,"44,686",tCO₂eq,-,-,912,TJ,-,-,한국표준협회,-
72,산업통상자원부,(주)삼원강재,경상북도,2017,사업장,반도체.디스플레이.전기전자,"30,582",tCO₂eq,-,-,614,TJ,-,-,(재)한국품질재단,-
73,산업통상자원부,(주)삼천리,서울특별시,2017,사업장,발전 · 에너지,"36,978",tCO₂eq,-,-,679,TJ,-,-,한국가스안전공사,-
74,산업통상자원부,(주)삼한씨원,경상북도,2017,사업장,유리 · 요업,"15,652",tCO₂eq,-,-,300,TJ,-,-,한국생산성본부인증원(주),-
75,산업통상자원부,(주)삼현,충청북도,2017,사업장,유리 · 요업,"28,647",tCO₂eq,-,-,520,TJ,-,-,한국표준협회,-
76,국토교통부,(주)삼화고속,인천광역시,2017,사업장,교통,"18,044",tCO₂eq,-,-,263,TJ,-,-,(주)한국경영인증원,-
77,산업통상자원부,(주)상공에너지,전라북도,2017,업체,건물,"128,390",tCO₂eq,419.89,tCO2eq/억원,"1,463",TJ,4.78,TJ/억원,이큐에이㈜,"30,577,002,375"
78,농림축산식품부,(주)샤니 대구공장,대구광역시,2017,사업장,음식료품 · 제조업,"15,532",tCO₂eq,-,-,313,TJ,-,-,(주)비에스아이그룹코리아,-
79,농림축산식품부,(주)샤니 성남공장,경기도,2017,사업장,음식료품 · 제조업,"18,592",tCO₂eq,-,-,375,TJ,-,-,(주)비에스아이그룹코리아,-
80,환경부,(주)서광하이테크,충청남도,2017,사업장,발전 · 에너지,"45,376",tCO₂eq,-,-,169,TJ,-,-,(재)한국품질재단,-
81,국토교통부,(주)서브원 곤지암리조트,경기도,2017,사업장,건물,"19,236",tCO₂eq,-,-,388,TJ,-,-,(재)한국품질재단,-
82,산업통상자원부,(주)서원,경기도,2017,사업장,조선,"17,099",tCO₂eq,-,-,348,TJ,-,-,한국가스안전공사,-
83,산업통상자원부,(주)서진캠 평택공장,경기도,2017,사업장,반도체.디스플레이.전기전자,"19,774",tCO₂eq,-,-,406,TJ,-,-,㈜한국품질보증원,-
84,산업통상자원부,(주)서흥,충청북도,2017,사업장,석유화학,"34,341",tCO₂eq,-,-,700,TJ,-,-,한국표준협회,-
85,산업통상자원부,(주)선일다이파스,충청북도,2017,사업장,반도체.디스플레이.전기전자,"18,335",tCO₂eq,-,-,373,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
86,국토교통부,(주)선진운수,서울특별시,2017,사업장,교통,"27,655",tCO₂eq,-,-,517,TJ,-,-,(재)한국품질재단,-
87,산업통상자원부,(주)성광벤드,부산광역시,2017,사업장,광업,"10,901",tCO₂eq,-,-,210,TJ,-,-,한국표준협회,-
88,산업통상자원부,(주)성호금속 경주2공장,경상북도,2017,사업장,조선,"24,314",tCO₂eq,-,-,435,TJ,-,-,이큐에이㈜,-
89,산업통상자원부,(주)성호금속 영천공장,경상북도,2017,사업장,광업,"16,861",tCO₂eq,-,-,308,TJ,-,-,이큐에이㈜,-
90,산업통상자원부,(주)성호기업,경상북도,2017,사업장,광업,"16,398",tCO₂eq,-,-,326,TJ,-,-,이큐에이㈜,-
91,산업통상자원부,(주)세아베스틸,서울특별시,2017,업체,광업,"1,395,133",tCO₂eq,72.38,tCO2eq/억원,"22,013",TJ,1.14,TJ/억원,한국표준협회,"1,927,463,423,000"
92,산업통상자원부,(주)세아씨엠,전라북도,2017,사업장,광업,"64,654",tCO₂eq,-,-,"1,322",TJ,-,-,한국표준협회,-
93,국토교통부,(주)세아엘앤에스,경상북도,2017,사업장,교통,"18,675",tCO₂eq,-,-,272,TJ,-,-,한국표준협회,-
94,산업통상자원부,(주)세아제강,서울특별시,2017,사업장,광업,"79,202",tCO₂eq,-,-,"1,611",TJ,-,-,한국표준협회,-
95,산업통상자원부,(주)세아특수강,경상북도,2017,사업장,광업,"26,853",tCO₂eq,-,-,535,TJ,-,-,한국표준협회,-
96,해양수산부,(주)세주,부산광역시,2017,사업장,교통,"30,544",tCO₂eq,-,-,417,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
97,산업통상자원부,(주)스타플렉스,충청북도,2017,사업장,석유화학,"15,797",tCO₂eq,-,-,321,TJ,-,-,이큐에이㈜,-
98,산업통상자원부,(주)신동,강원도,2017,사업장,유리 · 요업,"78,689",tCO₂eq,-,-,253,TJ,-,-,한국표준협회,-
99,산업통상자원부,(주)신성이엔지,충청북도,2017,사업장,반도체.디스플레이.전기전자,"23,655",tCO₂eq,-,-,452,TJ,-,-,한국표준협회,-
100,국토교통부,(주)신세계,서울특별시,2017,업체,건물,"165,810",tCO₂eq,9.96,tCO2eq/억원,"3,382",TJ,0.2,TJ/억원,㈜한국품질보증원,"1,665,520,576,000"
101,산업통상자원부,(주)신안주철,충청북도,2017,사업장,광업,"23,828",tCO₂eq,-,-,418,TJ,-,-,한국표준협회,-
102,산업통상자원부,(주)신우금속,경상북도,2017,사업장,광업,"17,180",tCO₂eq,-,-,292,TJ,-,-,(재)한국품질재단,-
103,산업통상자원부,(주)신한방,전라북도,2017,사업장,석유화학,"14,554",tCO₂eq,-,-,298,TJ,-,-,이큐에이㈜,-
104,국토교통부,(주)신한은행,서울특별시,2017,업체,건물,"81,652",tCO₂eq,0.46,tCO2eq/억원,"1,273",TJ,0.01,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"17,783,265,000,000"
105,산업통상자원부,(주)쌍용씨앤비,세종특별자치시,2017,사업장,제지,"66,029",tCO₂eq,-,-,"1,167",TJ,-,-,(주)한국경영인증원,-
106,산업통상자원부,(주)씨텍,충청남도,2017,업체,건물,"360,535",tCO₂eq,72.91,tCO2eq/억원,"4,947",TJ,1,TJ/억원,㈜한국품질보증원,"494,510,210,777"
107,국토교통부,(주)아라리오,충청남도,2017,사업장,건물,"15,228",tCO₂eq,-,-,310,TJ,-,-,(주)한국경영인증원,-
108,산업통상자원부,(주)아진피앤피,대구광역시,2017,사업장,제지,"98,474",tCO₂eq,-,-,"1,485",TJ,-,-,한국산업기술시험원,-
109,산업통상자원부,(주)아트라스비엑스,대전광역시,2017,사업장,반도체.디스플레이.전기전자,"32,971",tCO₂eq,-,-,674,TJ,-,-,(재)한국화학융합시험연구원,-
110,산업통상자원부,(주)에스아이플렉스,경기도,2017,사업장,반도체.디스플레이.전기전자,"14,978",tCO₂eq,-,-,305,TJ,-,-,(주)한국경영인증원,-
111,산업통상자원부,(주)에스에이치에너지화학,전라북도,2017,사업장,석유화학,"15,557",tCO₂eq,-,-,266,TJ,-,-,㈜한국품질보증원,-
112,산업통상자원부,(주)에스제이금속,전라남도,2017,사업장,광업,"17,860",tCO₂eq,-,-,309,TJ,-,-,(재)한국품질재단,-
113,산업통상자원부,(주)에스티씨,경기도,2017,사업장,반도체.디스플레이.전기전자,"18,732",tCO₂eq,-,-,385,TJ,-,-,(재)한국품질재단,-
114,산업통상자원부,(주)에스파워,경기도,2017,업체,발전 · 에너지,"1,621,281",tCO₂eq,331.52,tCO2eq/억원,"31,781",TJ,6.5,TJ/억원,(재)한국품질재단,"489,042,481,000"
115,산업통상자원부,(주)에이에스에이,전북,2017,사업장,반도체.디스플레이.전기전자,"31,279",tCO₂eq,-,-,592,TJ,-,-,지속가능인증원주식회사,-
116,산업통상자원부,(주)에이에스에이 김제공장,전라북도,2017,사업장,반도체.디스플레이.전기전자,"17,140",tCO₂eq,-,-,328,TJ,-,-,지속가능인증원주식회사,-
117,환경부,(주)엔아이티,전라북도,2017,업체,발전 · 에너지,"166,196",tCO₂eq,664.42,tCO2eq/억원,382,TJ,1.53,TJ/억원,㈜한국품질보증원,"25,013,574,000"
118,산업통상자원부,(주)엘지생활건강 울산공장,울산광역시,2017,사업장,석유화학,"22,221",tCO₂eq,-,-,437,TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
119,산업통상자원부,(주)엘지씨엔에스,서울특별시,2017,사업장,반도체.디스플레이.전기전자,"20,319",tCO₂eq,-,-,444,TJ,-,-,대일이엔씨기술(주),-
120,산업통상자원부,(주)엘지하우시스,서울특별시,2017,업체,석유화학,"159,121",tCO₂eq,5.69,tCO2eq/억원,"2,970",TJ,0.11,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"2,794,743,000,000"
121,산업통상자원부,(주)영신물산,경기도,2017,사업장,석유화학,"29,706",tCO₂eq,-,-,204,TJ,-,-,한국표준협회,-
122,농림축산식품부,(주)오뚜기,충청북도,2017,사업장,음식료품 · 제조업,"42,097",tCO₂eq,-,-,846,TJ,-,-,한국생산성본부인증원(주),-
123,농림축산식품부,(주)오리온,서울특별시,2017,사업장,음식료품 · 제조업,"71,336",tCO₂eq,-,-,"1,390",TJ,-,-,한국표준협회,-
124,산업통상자원부,(주)오미아코리아,서울특별시,2017,사업장,석유화학,"73,157",tCO₂eq,-,-,"1,491",TJ,-,-,㈜디엔브이지엘비즈니스어슈어런스코리아,-
125,산업통상자원부,(주)오영,경기도,2017,사업장,석유화학,"18,512",tCO₂eq,-,-,396,TJ,-,-,(재)한국품질재단,-
126,농림축산식품부,(주)올품,경상북도,2017,사업장,음식료품 · 제조업,"23,800",tCO₂eq,-,-,417,TJ,-,-,한국표준협회,-
127,국토교통부,(주)용평리조트,강원도,2017,사업장,건물,"32,637",tCO₂eq,-,-,646,TJ,-,-,(재)한국품질재단,-
128,산업통상자원부,(주)우룡,강원도,2017,업체,유리 · 요업,"146,770",tCO₂eq,246.26,tCO2eq/억원,663,TJ,1.11,TJ/억원,(주)한국경영인증원,"59,599,311,000"
129,국토교통부,(주)우리은행,서울특별시,2017,업체,건물,"88,090",tCO₂eq,0.42,tCO2eq/억원,"1,349",TJ,0.01,TJ/억원,㈜디엔브이지엘비즈니스어슈어런스코리아,"20,994,943,000,000"
130,산업통상자원부,(주)우신금속,울산광역시,2017,사업장,조선,"16,631",tCO₂eq,-,-,258,TJ,-,-,(재)한국품질재단,-
131,산업통상자원부,(주)유니온,서울,2017,업체,유리 · 요업,"176,355",tCO₂eq,191.93,tCO2eq/억원,"1,455",TJ,1.58,TJ/억원,한국표준협회,"91,884,622,000"
132,국토교통부,(주)유성티엔에스,서울특별시,2017,사업장,교통,"47,359",tCO₂eq,-,-,693,TJ,-,-,(주)한국경영인증원,-
133,산업통상자원부,(주)유한화학,경기도,2017,사업장,석유화학,"17,792",tCO₂eq,-,-,350,TJ,-,-,(주)한국경영인증원,-
134,국토교통부,(주)이마트,서울특별시,2017,업체,건물,"506,598",tCO₂eq,4.07,tCO2eq/억원,"10,339",TJ,0.08,TJ/억원,한국표준협회,"12,450,694,738,000"
135,산업통상자원부,(주)이수페타시스,대구광역시,2017,사업장,반도체.디스플레이.전기전자,"49,791",tCO₂eq,-,-,724,TJ,-,-,이큐에이㈜,-
136,산업통상자원부,(주)이수화학,서울특별시,2017,업체,석유화학,"275,986",tCO₂eq,26.3,tCO2eq/억원,"4,984",TJ,0.48,TJ/억원,한국표준협회,"1,049,213,930,000"
137,국토교통부,(주)이스타항공,서울특별시,2017,사업장,교통,"151,428",tCO₂eq,-,-,"2,166",TJ,-,-,(재)한국품질재단,-
138,산업통상자원부,(주)인터플렉스,경기도,2017,사업장,반도체.디스플레이.전기전자,"80,428",tCO₂eq,-,-,"1,629",TJ,-,-,한국표준협회,-
139,산업통상자원부,(주)일진글로벌,서울특별시,2017,사업장,반도체.디스플레이.전기전자,"39,024",tCO₂eq,-,-,803,TJ,-,-,한국표준협회,-
140,산업통상자원부,(주)일진베어링 2공장,경상북도,2017,사업장,반도체.디스플레이.전기전자,"15,950",tCO₂eq,-,-,328,TJ,-,-,한국표준협회,-
141,국토교통부,(주)전북고속,전라북도,2017,사업장,교통,"33,536",tCO₂eq,-,-,475,TJ,-,-,(주)한국경영인증원,-
142,산업통상자원부,(주)전주페이퍼,전라북도,2017,업체,제지,"525,342",tCO₂eq,83.65,tCO2eq/억원,"14,589",TJ,2.32,TJ/억원,한국표준협회,"627,996,104,781"
143,농림축산식품부,(주)정·식품,충청북도,2017,사업장,음식료품 · 제조업,"20,479",tCO₂eq,-,-,407,TJ,-,-,한국표준협회,-
144,산업통상자원부,(주)제이앤티씨,경기도,2017,사업장,반도체.디스플레이.전기전자,"20,088",tCO₂eq,-,-,410,TJ,-,-,한국표준협회,-
145,해양수산부,(주)제이에이치페리,경상북도,2017,사업장,교통,"4,153",tCO₂eq,-,-,59,TJ,-,-,한국표준협회,-
146,산업통상자원부,(주)제이엠씨,울산광역시,2017,사업장,석유화학,"35,739",tCO₂eq,-,-,813,TJ,-,-,이큐에이㈜,-
147,산업통상자원부,(주)젤텍,부산광역시,2017,사업장,석유화학,"20,776",tCO₂eq,-,-,445,TJ,-,-,한국표준협회,-
148,산업통상자원부,(주)종근당 천안공장,충청남도,2017,사업장,석유화학,"14,653",tCO₂eq,-,-,396,TJ,-,-,이큐에이㈜,-
149,산업통상자원부,(주)종근당바이오,서울특별시,2017,사업장,석유화학,"87,418",tCO₂eq,-,-,"1,585",TJ,-,-,이큐에이㈜,-
150,국토교통부,(주)중앙고속,경기도,2017,업체,교통,"63,282",tCO₂eq,53.54,tCO2eq/억원,892,TJ,0.75,TJ/억원,(주)한국경영인증원,"118,192,673,000"
151,산업통상자원부,(주)지에스동해전력,강원도,2017,업체,발전 · 에너지,"4,025,829",tCO₂eq,"1,144.31",tCO2eq/억원,"45,554",TJ,12.95,TJ/억원,대일이엔씨기술(주),"351,813,504,166"
152,산업통상자원부,(주)지엠씨,충청북도,2017,사업장,광업,"16,562",tCO₂eq,-,-,337,TJ,-,-,이큐에이㈜,-
153,산업통상자원부,(주)진합,대전광역시,2017,사업장,반도체.디스플레이.전기전자,"27,776",tCO₂eq,-,-,566,TJ,-,-,한국표준협회,-
154,산업통상자원부,(주)진흥주물 군산공장,전라북도,2017,사업장,광업,"26,163",tCO₂eq,-,-,455,TJ,-,-,한국표준협회,-
155,산업통상자원부,(주)진흥주물 인천공장,인천광역시,2017,사업장,광업,"17,708",tCO₂eq,-,-,307,TJ,-,-,한국표준협회,-
156,농림축산식품부,(주)참프레,전라북도,2017,사업장,음식료품 · 제조업,"27,702",tCO₂eq,-,-,555,TJ,-,-,한국표준협회,-
157,농림축산식품부,(주)창해에탄올 익산사무소,전라북도,2017,사업장,음식료품 · 제조업,"2,212",tCO₂eq,-,-,42,TJ,-,-,한국생산성본부인증원(주),-
158,국토교통부,(주)천일고속,부산광역시,2017,사업장,교통,"29,572",tCO₂eq,-,-,420,TJ,-,-,(주)한국경영인증원,-
159,농림축산식품부,(주)체리부로,충청북도,2017,사업장,음식료품 · 제조업,"16,263",tCO₂eq,-,-,329,TJ,-,-,(주)한국경영인증원,-
160,국토교통부,(주)충남고속,충청남도,2017,사업장,교통,"28,620",tCO₂eq,-,-,407,TJ,-,-,(주)한국경영인증원,-
161,산업통상자원부,(주)충무화학정선,강원도,2017,사업장,유리 · 요업,"154,570",tCO₂eq,-,-,554,TJ,-,-,(재)한국품질재단,-
162,산업통상자원부,(주)카펙발레오,대구광역시,2017,사업장,반도체.디스플레이.전기전자,"24,788",tCO₂eq,-,-,495,TJ,-,-,한국표준협회,-
163,산업통상자원부,(주)칼링크,전라북도,2017,사업장,조선,"29,362",tCO₂eq,-,-,590,TJ,-,-,지속가능인증원주식회사,-
164,산업통상자원부,(주)캐스텍코리아,부산광역시,2017,사업장,반도체.디스플레이.전기전자,"52,270",tCO₂eq,-,-,961,TJ,-,-,한국표준협회,-
165,산업통상자원부,(주)케이에프엔티,울산광역시,2017,사업장,석유화학,"13,763",tCO₂eq,-,-,293,TJ,-,-,(주)한국경영인증원,-
