NO,DPRTM_CHRG,CORP_NM,ADDRESS,TRGT_YEAR,DSGN_CLSF,DSGN_INDS,GHG_EMS,GHG_UNIT,GHG_EMS_BU,GHG_EMS_BU_UNIT,ENG_CNSM,ENG_UNIT,ENG_CNSM_BU,ENG_CNSM_BU_UNIT,VRFCT_AGNCY,TST
54,국토교통부,공항철도(주),인천광역시,2020,업체,교통,"51,935",tCO₂eq,13,tCO₂eq/억원,1066,TJ,0.264209207,TJ/억원,대일이엔씨기술(주),"403,468,150,060"
55,국토교통부,광주과학기술원,광주광역시,2020,사업장,건물,"21,883",tCO₂eq,-,-,446,TJ,-,-,한국표준협회,-
56,국토교통부,광주광역시도시철도공사,광주광역시,2020,사업장,교통,"18,376",tCO₂eq,-,-,377,TJ,-,-,한국표준협회,-
57,국토교통부,국립암센터,경기도,2020,사업장,건물,"18,287",tCO₂eq,-,-,383,TJ,-,-,이큐에이㈜,-
58,국토교통부,국방과학연구소,대전광역시,2020,사업장,건물,"20,439",tCO₂eq,-,-,414,TJ,-,-,(재)한국품질재단,-
59,국토교통부,국회사무처,서울특별시,2020,사업장,건물,"21,180",tCO₂eq,-,-,441,TJ,-,-,한국표준협회,-
60,국토교통부,금호고속(주),광주광역시,2020,업체,교통,"1,502",tCO₂eq,5,tCO₂eq/억원,30,TJ,0.091876923,TJ/억원,(주)한국경영인증원,"32,652,377,708"
61,국토교통부,금호익스프레스 주식회사,광주광역시,2020,사업장,교통,"104,884",tCO₂eq,-,-,1496,TJ,-,-,(주)한국경영인증원,-
62,국토교통부,김포운수(주),경기도,2020,사업장,교통,"17,490",tCO₂eq,-,-,324,TJ,-,-,(주)한국경영인증원,-
63,국토교통부,남성교통(주),서울특별시,2020,사업장,교통,"17,284",tCO₂eq,-,-,324,TJ,-,-,(주)한국경영인증원,-
64,국토교통부,농협은행(주),서울특별시,2020,업체,건물,"94,125",tCO₂eq,1,tCO₂eq/억원,1373,TJ,0.009956382,TJ/억원,한국표준협회,"13,790,150,000,000"
65,국토교통부,대구도시철도공사,대구광역시,2020,업체,교통,"98,774",tCO₂eq,70,tCO₂eq/억원,2030,TJ,1.429692495,TJ/억원,(주)한국경영인증원,"141,988,575,000"
66,국토교통부,대신정기화물자동차(주),충청북도,2020,업체,교통,"53,953",tCO₂eq,143,tCO₂eq/억원,764,TJ,2.018212092,TJ/억원,(주)한국경영인증원,"37,855,288,000"
67,국토교통부,대전광역시도시철도공사,대전광역시,2020,사업장,교통,"17,398",tCO₂eq,-,-,357,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
68,국토교통부,대창운수(주),광주광역시,2020,사업장,교통,"21,566",tCO₂eq,-,-,403,TJ,-,-,한국표준협회,-
69,국토교통부,도명특송(주),인천광역시,2020,사업장,교통,"25,931",tCO₂eq,-,-,367,TJ,-,-,한국표준협회,-
70,국토교통부,동성교통(주),경기도,2020,사업장,교통,"15,820",tCO₂eq,-,-,298,TJ,-,-,(주)한국경영인증원,-
71,국토교통부,동아운수(주),서울특별시,2020,사업장,교통,"17,824",tCO₂eq,-,-,334,TJ,-,-,산림조합중앙회,-
72,국토교통부,동원로엑스(주),서울시,2020,사업장,교통,"56,509",tCO₂eq,-,-,885,TJ,-,-,한국표준협회,-
73,국토교통부,람정제주개발 주식회사,제주특별자치도,2020,사업장,건물,"31,886",tCO₂eq,-,-,621,TJ,-,-,(주)한국경영인증원,-
74,국토교통부,롯데글로벌로지스(주),서울특별시,2020,사업장,교통,"48,249",tCO₂eq,-,-,910,TJ,-,-,한국표준협회,-
75,국토교통부,롯데컬처웍스(주),서울특별시,2020,업체,건물,"48,170",tCO₂eq,20,tCO₂eq/억원,939,TJ,0.387087969,TJ/억원,한국표준협회,"242,580,518,000"
76,국토교통부,명성운수(주),경기도,2020,사업장,교통,"23,413",tCO₂eq,-,-,372,TJ,-,-,이큐에이㈜,-
77,국토교통부,문화방송,서울특별시,2020,사업장,건물,"16,418",tCO₂eq,-,-,350,TJ,-,-,(주)한국경영인증원,-
78,국토교통부,범일운수,서울특별시,2020,사업장,교통,"18,029",tCO₂eq,-,-,337,TJ,-,-,(주)한국경영인증원,-
79,국토교통부,보영운수(주),경기도,2020,사업장,교통,"15,507",tCO₂eq,-,-,257,TJ,-,-,한국표준협회,-
80,국토교통부,부산교통(주),경상남도,2020,사업장,교통,"13,843",tCO₂eq,-,-,199,TJ,-,-,한국표준협회,-
81,국토교통부,부산교통공사,부산광역시,2020,업체,교통,"166,412",tCO₂eq,73,tCO₂eq/억원,3421,TJ,1.49925774,TJ/억원,한국표준협회,"228,179,579,000"
82,국토교통부,부산대학교,부산광역시,2020,사업장,건물,"23,120",tCO₂eq,-,-,474,TJ,-,-,㈜한국품질보증원,-
83,국토교통부,부산대학교병원,부산광역시,2020,사업장,건물,"18,392",tCO₂eq,-,-,375,TJ,-,-,한국표준협회,-
84,국토교통부,북부운수(주),서울특별시,2020,사업장,교통,"14,868",tCO₂eq,-,-,279,TJ,-,-,산림조합중앙회,-
85,국토교통부,삼성물산 주식회사,서울특별시,2020,업체,건물,"85,209",tCO₂eq,0,tCO₂eq/억원,1805,TJ,0.009455795,TJ/억원,(주)한국경영인증원,"19,088,822,949,941"
86,국토교통부,삼영운수(주),경기도,2020,사업장,교통,"28,976",tCO₂eq,-,-,492,TJ,-,-,한국표준협회,-
87,국토교통부,새한특수(주),인천광역시,2020,사업장,교통,"17,538",tCO₂eq,-,-,248,TJ,-,-,한국표준협회,-
88,국토교통부,서울교통공사,서울특별시,2020,업체,교통,"645,482",tCO₂eq,-,-,13278,TJ,-,-,한국생산성본부인증원(주),-
89,국토교통부,서울교통네트웍(주),서울특별시,2020,사업장,교통,"15,223",tCO₂eq,-,-,286,TJ,-,-,(주)한국경영인증원,-
90,국토교통부,서울시메트로 9호선(주),서울특별시,2020,사업장,교통,"41,674",tCO₂eq,-,-,857,TJ,-,-,이큐에이㈜,-
91,국토교통부,서울파이낸스센터(주),서울특별시,2020,사업장,건물,"11,435",tCO₂eq,-,-,233,TJ,-,-,한국생산성본부인증원(주),-
92,국토교통부,선진버스(주),경기도,2020,사업장,교통,"21,475",tCO₂eq,-,-,396,TJ,-,-,(주)한국경영인증원,-
93,국토교통부,성남시내버스(주),경기도,2020,사업장,교통,"31,011",tCO₂eq,-,-,545,TJ,-,-,㈜한국품질보증원,-
94,국토교통부,세방(주),부산광역시,2020,사업장,교통,"28,371",tCO₂eq,-,-,440,TJ,-,-,(주)한국경영인증원,-
95,국토교통부,소신여객자동차(주),경기도,2020,사업장,교통,"23,340",tCO₂eq,-,-,424,TJ,-,-,한국표준협회,-
96,국토교통부,수원애경역사(주),경기도,2020,사업장,건물,"14,844",tCO₂eq,-,-,302,TJ,-,-,한국표준협회,-
97,국토교통부,수원여객운수(주),경기도,2020,사업장,교통,"37,095",tCO₂eq,-,-,691,TJ,-,-,한국표준협회,-
98,국토교통부,수협노량진수산(주),서울특별시,2020,사업장,건물,"15,878",tCO₂eq,-,-,327,TJ,-,-,(주)한국경영인증원,-
99,국토교통부,신도림테크노마트 주식회사,서울특별시,2020,사업장,건물,"14,640",tCO₂eq,-,-,299,TJ,-,-,(주)한국경영인증원,-
100,국토교통부,신분당선(주),경기도,2020,사업장,교통,"25,125",tCO₂eq,-,-,517,TJ,-,-,(주)한국경영인증원,-
101,국토교통부,신성교통(주),경기도,2020,사업장,교통,"25,003",tCO₂eq,-,-,443,TJ,-,-,대일이엔씨기술(주),-
102,국토교통부,신안종합리조트(주),강원도,2020,사업장,건물,"14,956",tCO₂eq,-,-,296,TJ,-,-,(주)한국경영인증원,-
103,국토교통부,씨제이씨지브이(주),서울특별시,2020,업체,건물,"58,781",tCO₂eq,18,tCO₂eq/억원,1146,TJ,0.351792995,TJ/억원,(재)한국품질재단,"325,759,755,357"
104,국토교통부,양산부산대학교병원,경상남도,2020,사업장,건물,"21,874",tCO₂eq,-,-,446,TJ,-,-,한국산업기술시험원,-
105,국토교통부,에이치디씨리조트(주),강원도,2020,사업장,건물,"13,633",tCO₂eq,-,-,273,TJ,-,-,한국표준협회,-
106,국토교통부,에이치디씨아이파크몰 주식회사,서울특별시,2020,사업장,건물,"17,435",tCO₂eq,-,-,356,TJ,-,-,(재)한국화학융합시험연구원,-
107,국토교통부,영남대학교,경상북도,2020,사업장,건물,"13,595",tCO₂eq,-,-,275,TJ,-,-,㈜한국품질보증원,-
108,국토교통부,영특수츄레라(주),서울특별시,2020,사업장,교통,"11,049",tCO₂eq,-,-,156,TJ,-,-,대일이엔씨기술(주),-
109,국토교통부,용남고속(주),경기도,2020,사업장,교통,"21,290",tCO₂eq,-,-,380,TJ,-,-,(주)한국경영인증원,-
110,국토교통부,의료법인 길의료재단,인천광역시,2020,사업장,건물,"22,197",tCO₂eq,-,-,450,TJ,-,-,(재)한국화학융합시험연구원,-
111,국토교통부,인천교통공사,인천광역시,2020,업체,교통,"82,836",tCO₂eq,54,tCO₂eq/억원,1681,TJ,1.087906819,TJ/억원,한국표준협회,"154,516,910,000"
112,국토교통부,인터지스(주),부산광역시,2020,사업장,교통,"33,532",tCO₂eq,-,-,491,TJ,-,-,(주)한국경영인증원,-
113,국토교통부,전북대학교병원,전라북도,2020,사업장,건물,"21,724",tCO₂eq,-,-,455,TJ,-,-,(재)한국화학융합시험연구원,-
114,국토교통부,전차연물류(주),경상북도,2020,사업장,교통,"21,979",tCO₂eq,-,-,310,TJ,-,-,㈜한국품질보증원,-
115,국토교통부,조선대학교,광주광역시,2020,사업장,건물,"13,507",tCO₂eq,-,-,274,TJ,-,-,한국생산성본부인증원(주),-
116,국토교통부,주식회사 스타필드고양,경기도,2020,사업장,건물,"24,885",tCO₂eq,-,-,546,TJ,-,-,㈜한국품질보증원,-
117,국토교통부,주식회사 에스알,서울특별시,2020,업체,교통,"159,885",tCO₂eq,34,tCO₂eq/억원,3292,TJ,0.695400114,TJ/억원,(주)비에스아이그룹코리아,"473,396,528,590"
118,국토교통부,주식회사 파라다이스세가사미,인천광역시,2020,사업장,건물,"26,231",tCO₂eq,-,-,542,TJ,-,-,한국표준협회,-
119,국토교통부,주식회사 하나은행,서울특별시,2020,업체,건물,"63,571",tCO₂eq,0,tCO₂eq/억원,898,TJ,0.002588358,TJ/억원,한국표준협회,"34,693,807,000,000"
120,국토교통부,주식회사경기상운,경기도,2020,사업장,교통,"16,992",tCO₂eq,-,-,297,TJ,-,-,산림조합중앙회,-
121,국토교통부,주식회사금강고속,경기도,2020,사업장,교통,"22,943",tCO₂eq,-,-,330,TJ,-,-,한국표준협회,-
122,국토교통부,주식회사한양고속,충청남도,2020,사업장,교통,"10,159",tCO₂eq,-,-,144,TJ,-,-,㈜한국품질보증원,-
123,국토교통부,중소기업은행,서울특별시,2020,업체,건물,"59,554",tCO₂eq,0,tCO₂eq/억원,850,TJ,0.005210429,TJ/억원,한국표준협회,"16,313,436,000,000"
124,국토교통부,중앙대학교,서울특별시,2020,사업장,건물,"17,307",tCO₂eq,-,-,352,TJ,-,-,한국표준협회,-
125,국토교통부,지엠테크니컬센터코리아,인천광역시,2020,사업장,건물,"17,709",tCO₂eq,-,-,356,TJ,-,-,한국표준협회,-
126,국토교통부,천일정기화물자동차(주),부산광역시,2020,사업장,교통,"22,938",tCO₂eq,-,-,333,TJ,-,-,한국표준협회,-
127,국토교통부,충남대학교병원,대전광역시,2020,사업장,건물,"21,019",tCO₂eq,-,-,426,TJ,-,-,한국표준협회,-
128,국토교통부,충북대학교,충청북도,2020,사업장,건물,"16,425",tCO₂eq,-,-,323,TJ,-,-,한국표준협회,-
129,국토교통부,태화상운(주),경기도,2020,사업장,교통,"9,646",tCO₂eq,-,-,162,TJ,-,-,한국표준협회,-
130,국토교통부,파르나스호텔(주),서울특별시,2020,사업장,건물,"15,399",tCO₂eq,-,-,315,TJ,-,-,한국표준협회,-
131,국토교통부,학교법인 경희학원,서울특별시,2020,업체,건물,"54,716",tCO₂eq,16,tCO₂eq/억원,1111,TJ,0.319740671,TJ/억원,한국표준협회,"347,469,090,000"
132,국토교통부,한국과학기술연구원,서울특별시,2020,사업장,건물,"17,947",tCO₂eq,-,-,366,TJ,-,-,㈜한국품질보증원,-
133,국토교통부,한국과학기술정보연구원,대전광역시,2020,사업장,건물,"20,339",tCO₂eq,-,-,418,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
134,국토교통부,한국마사회,경기도,2020,사업장,건물,"10,563",tCO₂eq,-,-,209,TJ,-,-,한국표준협회,-
135,국토교통부,한국방송공사,서울특별시,2020,사업장,건물,"17,162",tCO₂eq,-,-,353,TJ,-,-,(주)한국경영인증원,-
136,국토교통부,한국보훈복지의료공단 중앙보훈병원,서울특별시,2020,사업장,건물,"15,571",tCO₂eq,-,-,315,TJ,-,-,한국표준협회,-
137,국토교통부,한국원자력연구원,대전광역시,2020,사업장,건물,"18,706",tCO₂eq,-,-,381,TJ,-,-,한국표준협회,-
138,국토교통부,한국원자력의학원,서울특별시,2020,사업장,건물,"16,562",tCO₂eq,-,-,336,TJ,-,-,한국표준협회,-
139,국토교통부,한국전자통신연구원,대전광역시,2020,사업장,건물,"17,961",tCO₂eq,-,-,367,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
140,국토교통부,한국철도공사,대전광역시,2020,업체,교통,"1,546,924",tCO₂eq,35,tCO₂eq/억원,29667,TJ,0.674178294,TJ/억원,한국표준협회,"4,400,467,988,000"
141,국토교통부,한국표준과학연구원,대전광역시,2020,사업장,건물,"21,684",tCO₂eq,-,-,441,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
142,국토교통부,한국핵융합에너지연구원,대전광역시,2020,사업장,건물,"25,668",tCO₂eq,-,-,528,TJ,-,-,(주)신화엔지니어링종합건축사사무소,-
143,국토교통부,한무쇼핑(주),서울특별시,2020,업체,건물,"58,989",tCO₂eq,12,tCO₂eq/억원,1222,TJ,0.241802929,TJ/억원,한국표준협회,"505,370,223,125"
144,국토교통부,한성운수(주),서울특별시,2020,사업장,교통,"16,376",tCO₂eq,-,-,309,TJ,-,-,산림조합중앙회,-
145,국토교통부,한화호텔앤드리조트(주),서울특별시,2020,업체,건물,"54,982",tCO₂eq,13,tCO₂eq/억원,1076,TJ,0.244779639,TJ/억원,한국표준협회,"439,579,045,932"
146,국토교통부,현대건설(주),서울특별시,2020,업체,건물,"75,647",tCO₂eq,1,tCO₂eq/억원,1496,TJ,0.016051308,TJ/억원,로이드인증원㈜,"9,320,113,000,000"
147,국토교통부,현대글로비스(주),서울특별시,2020,업체,교통,"79,348",tCO₂eq,1,tCO₂eq/억원,1191,TJ,0.009225437,TJ/억원,한국표준협회,"12,909,957,670,070"
148,국토교통부,화영운수(주),경기도,2020,사업장,교통,"21,462",tCO₂eq,-,-,306,TJ,-,-,한국표준협회,-
149,국토교통부,휘닉스중앙평창(주),강원도,2020,사업장,건물,"19,993",tCO₂eq,-,-,391,TJ,-,-,(주)한국경영인증원,-
150,농림축산식품부,(주)MH에탄올,경상남도,2020,사업장,음식료품 · 제조업,"10,345",tCO₂eq,-,-,306,TJ,-,-,(재)한국화학융합시험연구원,-
151,농림축산식품부,(주)농협사료,서울특별시,2020,업체,음식료품 · 제조업,"84,755",tCO₂eq,6,tCO₂eq/억원,1703,TJ,0.124304041,TJ/억원,(재)한국품질재단,"1,370,027,866,239"
152,농림축산식품부,(주)동원F&B,서울특별시,2020,업체,음식료품 · 제조업,"79,289",tCO₂eq,4,tCO₂eq/억원,1706,TJ,0.095774456,TJ/억원,(주)한국경영인증원,"1,781,268,265,606"
153,농림축산식품부,(주)면사랑,충청북도,2020,사업장,음식료품 · 제조업,"18,249",tCO₂eq,-,-,413,TJ,-,-,한국표준협회,-
154,농림축산식품부,(주)빙그레,경기도,2020,업체,음식료품 · 제조업,"59,763",tCO₂eq,7,tCO₂eq/억원,1187,TJ,0.130794653,TJ/억원,(주)한국경영인증원,"907,529,455,103"
155,농림축산식품부,(주)샤니 대구공장,대구광역시,2020,사업장,음식료품 · 제조업,"16,324",tCO₂eq,-,-,329,TJ,-,-,(주)비에스아이그룹코리아,-
156,농림축산식품부,(주)샤니 성남공장,경기도,2020,사업장,음식료품 · 제조업,"19,175",tCO₂eq,-,-,387,TJ,-,-,(주)비에스아이그룹코리아,-
157,농림축산식품부,(주)세우,경기도,2020,사업장,음식료품 · 제조업,"17,774",tCO₂eq,-,-,357,TJ,-,-,(재)한국품질재단,-
158,농림축산식품부,(주)올품,경상북도,2020,사업장,음식료품 · 제조업,"22,084",tCO₂eq,-,-,445,TJ,-,-,한국표준협회,-
159,농림축산식품부,(주)정·식품,충청북도,2020,사업장,음식료품 · 제조업,"20,214",tCO₂eq,-,-,403,TJ,-,-,한국표준협회,-
160,농림축산식품부,(주)체리부로,충청북도,2020,사업장,음식료품 · 제조업,"15,462",tCO₂eq,-,-,313,TJ,-,-,(주)한국경영인증원,-
161,농림축산식품부,(주)카길애그리퓨리나 평택공장,경기도,2020,사업장,음식료품 · 제조업,"20,251",tCO₂eq,-,-,409,TJ,-,-,(재)한국품질재단,-
162,농림축산식품부,(주)파리크라상 성남공장,경기도,2020,사업장,음식료품 · 제조업,"23,342",tCO₂eq,-,-,464,TJ,-,-,한국표준협회,-
163,농림축산식품부,(주)한국인삼공사 고려인삼창(부여공장),충청남도,2020,사업장,음식료품 · 제조업,"18,324",tCO₂eq,-,-,368,TJ,-,-,(주)한국경영인증원,-
164,농림축산식품부,(주)한국인삼공사 고려인삼창(원주공장),강원도,2020,사업장,음식료품 · 제조업,"20,501",tCO₂eq,-,-,413,TJ,-,-,(주)한국경영인증원,-
165,농림축산식품부,대한사료(주),인천광역시,2020,사업장,음식료품 · 제조업,"16,614",tCO₂eq,-,-,334,TJ,-,-,대일이엔씨기술(주),-
166,농림축산식품부,대한제분(주),인천광역시,2020,사업장,음식료품 · 제조업,"20,932",tCO₂eq,-,-,430,TJ,-,-,대일이엔씨기술(주),-
167,농림축산식품부,브리티쉬아메리칸토바코코리아제조(주),경상남도,2020,사업장,음식료품 · 제조업,"22,156",tCO₂eq,-,-,451,TJ,-,-,한국표준협회,-
168,농림축산식품부,서안주정(주),전라북도,2020,사업장,음식료품 · 제조업,"9,897",tCO₂eq,-,-,307,TJ,-,-,한국표준협회,-
169,농림축산식품부,서영주정(주),전라북도,2020,사업장,음식료품 · 제조업,"23,302",tCO₂eq,-,-,469,TJ,-,-,(재)한국품질재단,-
170,농림축산식품부,서울우유협동조합,서울특별시,2020,업체,음식료품 · 제조업,"68,385",tCO₂eq,4,tCO₂eq/억원,1354,TJ,0.077158796,TJ/억원,한국표준협회,"1,754,822,605,000"
171,농림축산식품부,오케이에프음료(주),경상북도,2020,사업장,음식료품 · 제조업,"17,392",tCO₂eq,-,-,320,TJ,-,-,한국표준협회,-
172,농림축산식품부,일산실업(주) 칠서에탄올공장,경상남도,2020,사업장,음식료품 · 제조업,"17,165",tCO₂eq,-,-,380,TJ,-,-,한국표준협회,-
173,농림축산식품부,코카콜라음료(주) 여주공장,경기도,2020,사업장,음식료품 · 제조업,"20,219",tCO₂eq,-,-,410,TJ,-,-,(재)한국품질재단,-
